VIT_15s0046g01740.t01	GO:0005737	GO:0048316	GO:0003674																																																	
VIT_15s0046g01750.t01	GO:0006888	GO:0005794	GO:0005576	GO:0007030	GO:0031267																																															
VIT_15s0046g01760.t01	GO:0005783	GO:0071458	GO:0000325	GO:0005789	GO:0071786	GO:0071782	GO:0009617	GO:0005886	GO:0005515																																											
VIT_15s0046g01770.t01	GO:0003951	GO:0009409	GO:0009507	GO:0042721	GO:0045039	GO:0005739	GO:0006671	GO:0017050																																												
VIT_15s0046g01780.t01	GO:0009570	GO:0022626	GO:0009941	GO:0003735	GO:0003729	GO:0006996	GO:0009507	GO:0003723	GO:0006412	GO:0005829																																										
VIT_15s0046g01790.t01	GO:0016575	GO:0000118	GO:0048235	GO:0005634	GO:0048555	GO:0010628	GO:0048556																																													
VIT_15s0046g01800.t01	GO:0009860	GO:1990961	GO:0050793	GO:0051239	GO:0009507	GO:0022857	GO:0042910	GO:0015297	GO:0016020																																											
VIT_15s0046g01810.t01	GO:0004672	GO:0004674	GO:0005576	GO:0048316	GO:0048544	GO:0048507	GO:0005516	GO:0006468	GO:0016020	GO:0005886	GO:0009892																																									
VIT_15s0046g01820.t01	GO:0048523	GO:0016567	GO:0005829	GO:0004842	GO:0005634																																															
VIT_15s0046g01830.t01	GO:0004674	GO:0006468	GO:0009507	GO:0005829	GO:0009555																																															
VIT_15s0046g01840.t01	GO:0009892	GO:0003674	GO:0005576	GO:0005886	GO:0065008																																															
VIT_15s0046g01850.t01	GO:0016021	GO:0005829	GO:0005886	GO:0006886	GO:0031201	GO:0048278	GO:0005484	GO:0005783	GO:0006612	GO:0006906	GO:0000149	GO:0005634	GO:0009506	GO:0012505																																						
VIT_15s0046g01870.t01	GO:0042742	GO:0005886	GO:0002376	GO:0007165	GO:0031347	GO:0006979	GO:0010200	GO:0009620																																												
VIT_15s0046g01880.t01	GO:1901371	GO:0008270	GO:0009742	GO:0009741	GO:0016567	GO:1905421	GO:0005634	GO:0061630	GO:0010200																																											
VIT_15s0046g01890.t01	GO:0034066	GO:0006886	GO:0005794	GO:0000139	GO:0042147	GO:0005829	GO:0003674																																													
VIT_15s0046g01900.t01	GO:0009617	GO:0005886	GO:0000293	GO:0055072	GO:0033214	GO:0005634	GO:0016491																																													
VIT_15s0046g01920.t01	GO:0009617	GO:0005886	GO:0000293	GO:0055072	GO:0033214	GO:0005634	GO:0016491																																													
VIT_15s0046g01930.t01	GO:0008375	GO:1901701	GO:0005783	GO:0007165	GO:0040007	GO:0016757	GO:0005576																																													
VIT_15s0046g01940.t01	GO:0009507	GO:0009941	GO:0034599	GO:0005886	GO:0005743	GO:0005739	GO:0008381																																													
VIT_15s0046g01950.t01	GO:0009737	GO:0009414	GO:0019748	GO:0008194	GO:0016757	GO:0009416	GO:0043231																																													
VIT_15s0046g01960.t01	GO:0009737	GO:0009414	GO:0019748	GO:0008194	GO:0016757	GO:0009416	GO:0043231																																													
VIT_15s0046g01970.t01	GO:0009737	GO:0009414	GO:0019748	GO:0008194	GO:0016757	GO:0009416	GO:0043231																																													
VIT_15s0046g01980.t01	GO:0009737	GO:0009414	GO:0019748	GO:0008194	GO:0016757	GO:0009416	GO:0043231																																													
VIT_15s0046g01990.t01	GO:0009737	GO:0009414	GO:0019748	GO:0008194	GO:0016757	GO:0009416	GO:0043231																																													
VIT_15s0046g02000.t01	GO:0009416	GO:0009507	GO:0005975	GO:0004650																																																
VIT_15s0046g02010.t01	GO:0005515	GO:0006468	GO:0005737	GO:0007112	GO:0009862	GO:0009651	GO:0016310	GO:0009868	GO:0004672	GO:0004674	GO:0009620	GO:0043622	GO:0009861	GO:0005634	GO:0006972	GO:0071244	GO:0090333	GO:0035556	GO:0004707	GO:0000911	GO:0042539	GO:0009504	GO:0007165	GO:0016301	GO:0009409	GO:0010119	GO:0009737	GO:0009555																								
VIT_15s0046g02020.t01	GO:0048367	GO:0048364	GO:0009793	GO:0003674	GO:0005634																																															
VIT_15s0046g02030.t01	GO:0006468	GO:0005886	GO:0046777	GO:0009507	GO:0004674																																															
VIT_15s0046g02040.t01	GO:0005783	GO:0004175	GO:0080120	GO:0009507	GO:0030176	GO:0004222	GO:0044267	GO:0071586	GO:0005773	GO:0005829																																										
VIT_15s0046g02050.t01	GO:0003674	GO:0009414	GO:0009611	GO:0009753	GO:0019752	GO:0005829																																														
VIT_15s0046g02060.t01	GO:0005634	GO:0008150	GO:0003674																																																	
VIT_15s0046g02070.t01	GO:0042742	GO:0009507	GO:0002376	GO:0016567	GO:0014070	GO:0003674	GO:0009416	GO:0007165																																												
VIT_15s0046g02080.t01	GO:0050832	GO:0007165	GO:0071407	GO:0003674	GO:0002376	GO:0010073	GO:1905393	GO:0042742	GO:1901701	GO:0007568	GO:0005886	GO:0048523	GO:0048827	GO:0009751																																						
VIT_15s0046g02090.t01	GO:0009269	GO:0098542	GO:0006568	GO:0009617	GO:0003674	GO:0005829	GO:0005886	GO:0090558																																												
VIT_15s0046g02100.t01	GO:0009269	GO:0098542	GO:0006568	GO:0009617	GO:0003674	GO:0005829	GO:0005886	GO:0090558																																												
VIT_15s0046g02110.t01	GO:0009269	GO:0098542	GO:0006568	GO:0009617	GO:0003674	GO:0005829	GO:0005886	GO:0090558																																												
VIT_15s0046g02120.t01	GO:0008270	GO:0006970	GO:0016925	GO:0051176	GO:0005737	GO:0009651	GO:0019789	GO:0009737																																												
VIT_15s0046g02130.t01	GO:0008270	GO:0006970	GO:0016925	GO:0051176	GO:0005737	GO:0009651	GO:0019789	GO:0009737																																												
VIT_15s0046g02140.t01	GO:0048316	GO:0005739	GO:0010035	GO:0003735	GO:0005762																																															
VIT_15s0046g02150.t01	GO:0005515	GO:0006355	GO:0005634	GO:0043565	GO:0003700																																															
VIT_15s0046g02160.t01	GO:0005773	GO:0006508	GO:0009507	GO:0005829																																																
VIT_15s0046g02170.t01	GO:0003864	GO:0000287	GO:0015940	GO:0005739	GO:0009507																																															
VIT_15s0046g02180.t01	GO:0009793	GO:0003674	GO:0005739																																																	
VIT_15s0046g02190.t01	GO:0003700	GO:0006355	GO:0005634	GO:0000976	GO:0071456	GO:0010150																																														
VIT_15s0046g02200.t01	GO:0005886	GO:0006887	GO:0005737	GO:0060321	GO:0005515	GO:0009506	GO:0070062	GO:0006893	GO:0000145	GO:0009536	GO:0005829																																									
VIT_15s0046g02210.t01	GO:0005737	GO:0008150	GO:0003674																																																	
VIT_15s0046g02220.t01	GO:0006520	GO:0030170	GO:0005737	GO:0008483																																																
VIT_15s0046g02230.t01	GO:0071369	GO:1901575	GO:0005634	GO:0044248	GO:0046872	GO:0019752	GO:0009507																																													
VIT_15s0046g02240.t01	GO:0004617	GO:0048589	GO:0009416	GO:0005575	GO:0030154																																															
VIT_15s0046g02250.t01	GO:0034063	GO:0010091	GO:0019900	GO:0042803	GO:0005802	GO:0042814	GO:0042802	GO:0003714	GO:0048530	GO:0009651	GO:0048444	GO:0006970	GO:2000039	GO:0009965	GO:0051287	GO:0043621	GO:0007097	GO:0005515	GO:0016616	GO:0045604	GO:0005829	GO:0010494	GO:0031129	GO:0000226	GO:0009507	GO:0010482	GO:0008360																									
VIT_15s0046g02260.t01	GO:0003700	GO:0042752	GO:0005634																																																	
VIT_15s0046g02270.t01	GO:0008150	GO:0005634	GO:0003729	GO:0005845																																																
VIT_15s0046g02280.t01	GO:0006511	GO:0004842	GO:0000209	GO:0061631	GO:0005737	GO:0005634																																														
VIT_15s0046g02290.t01	GO:0045944	GO:0005634	GO:0040029	GO:0005515	GO:0090691	GO:1900036	GO:1903798	GO:0003678	GO:0003677	GO:0010199	GO:0010050	GO:0003682	GO:0008094																																							
VIT_15s0046g02300.t01	GO:0006535	GO:0004124	GO:0080147	GO:0019344	GO:0050017	GO:0019499	GO:0005507	GO:0019500	GO:0009507	GO:0005739	GO:0005737	GO:0006955	GO:0051410	GO:0005829																																						
VIT_15s0046g02320.t01	GO:1901135	GO:0003674	GO:0005575	GO:0008610	GO:0044281	GO:0006457																																														
VIT_15s0046g02330.t01	GO:0005768	GO:0000149	GO:0009570	GO:0009507	GO:0035493	GO:0005829	GO:0000323	GO:0009416																																												
VIT_15s0046g02370.t01	GO:1904962	GO:0005783	GO:0005622	GO:0043231	GO:0009570	GO:0071211	GO:0005829	GO:0005515	GO:0005634																																											
VIT_15s0046g02380.t01	GO:0020037	GO:0005515	GO:0006631	GO:0005506	GO:0070330	GO:0018685	GO:0005576																																													
VIT_15s0046g02390.t01	GO:0009507	GO:0015882	GO:0009706	GO:0010028	GO:0015229	GO:0009941	GO:0005315	GO:0009536	GO:0008514																																											
VIT_15s0046g02400.t01	GO:0010143	GO:0016791	GO:0090447	GO:0009507	GO:0102419	GO:0016020																																														
VIT_15s0046g02410.t01	GO:0005886	GO:0015250	GO:0006833	GO:0055085	GO:0009414	GO:0009651	GO:0046658	GO:0015267	GO:0015670	GO:0000325	GO:0005829																																									
VIT_15s0046g02420.t01	GO:0009414	GO:0005739	GO:0005886	GO:0015250	GO:0000325	GO:0006833	GO:0009941	GO:0055085	GO:0009506																																											
VIT_15s0046g02430.t01	GO:0008138	GO:0005634	GO:0006470																																																	
VIT_15s0046g02440.t01	GO:0017025	GO:0005634	GO:0009793	GO:0003690	GO:0070063	GO:0042803	GO:0006352	GO:0097550	GO:0070897	GO:0005515	GO:0001093	GO:0009846																																								
VIT_15s0046g02450.t01	GO:0031146	GO:0097602	GO:0019005	GO:0005634	GO:0005737	GO:0016567																																														
VIT_15s0046g02460.t01	GO:0050832	GO:0009611	GO:0005765	GO:0030660	GO:0004190	GO:0032870	GO:0006520	GO:0071556	GO:0044248	GO:0033619	GO:0098771	GO:0071458	GO:0042500	GO:0009753	GO:1901565	GO:0005886	GO:0023052																																			
VIT_15s0046g02480.t01	GO:0042742	GO:0010228	GO:0005634	GO:0006468	GO:0005829	GO:0031324	GO:1901701	GO:0007165	GO:0009620	GO:0004842	GO:0009908	GO:0014070	GO:0016567																																							
VIT_15s0046g02490.t01	GO:0042138	GO:0051026	GO:0009556	GO:0070192	GO:0048236	GO:0003674	GO:0005634	GO:0009555	GO:0009553																																											
VIT_15s0046g02500.t01	GO:0005634	GO:0048589	GO:0050793	GO:0048507	GO:0003674	GO:0030154	GO:0010016	GO:0065008																																												
VIT_15s0046g02510.t01	GO:0048573	GO:0090213	GO:0005634	GO:0006357	GO:0040034	GO:0003712	GO:0016592																																													
VIT_15s0046g02520.t01	GO:0005576	GO:0065003	GO:0009793	GO:0009832	GO:0044087	GO:0065008	GO:0048507	GO:0003674																																												
VIT_15s0046g02530.t01	GO:0000904	GO:0009932	GO:0005634	GO:0048588	GO:0048868	GO:0006996																																														
VIT_15s0046g02550.t01	GO:0005737	GO:0009507	GO:0051213																																																	
VIT_15s0046g02560.t01	GO:0009867	GO:0010091	GO:0031542	GO:0005515	GO:0005634	GO:0010026	GO:0046983	GO:0009957	GO:0001708	GO:0003677	GO:0003700																																									
VIT_15s0046g02570.t01	GO:0009651	GO:0010035	GO:0050793	GO:0042742	GO:0003674	GO:0097305																																														
VIT_15s0046g02580.t01	GO:0003674	GO:0008150	GO:0005575																																																	
VIT_15s0046g02600.t01	GO:0005576	GO:0003674	GO:0010073	GO:1903046	GO:0009733	GO:0006996																																														
VIT_15s0046g02610.t01	GO:0003674	GO:0008150	GO:0005576																																																	
VIT_15s0046g02620.t01	GO:1901575	GO:0009507	GO:0009570	GO:0102229	GO:0016161	GO:0009813	GO:0048364	GO:0010035	GO:0016114	GO:0046148	GO:0048507	GO:0005576																																								
VIT_15s0046g02640.t01	GO:0003700	GO:0005634	GO:0048831	GO:0005576	GO:0102229	GO:0005515																																														
VIT_15s0046g02650.t01	GO:0016042	GO:0005516	GO:0005886																																																	
VIT_15s0046g02660.t01	GO:0003674	GO:0005730	GO:0000462	GO:0032040																																																
VIT_15s0046g02690.t01	GO:0005634	GO:0044085	GO:0032040	GO:0005730	GO:0003674																																															
VIT_15s0046g02700.t01	GO:0005777	GO:0006637	GO:0051289	GO:0047617	GO:0009062	GO:0052816	GO:0052815	GO:0005829																																												
VIT_15s0046g02710.t01	GO:0016567	GO:0009409	GO:0005575	GO:0003674																																																
VIT_15s0046g02730.t01	GO:0042742	GO:0048364	GO:0050832	GO:0043531	GO:0002376	GO:0031324	GO:0031347																																													
VIT_15s0046g02740.t01	GO:0016592	GO:0000325	GO:0051082	GO:0009408	GO:0030968	GO:0005634	GO:0034620	GO:0005788	GO:0009505	GO:0044183	GO:0005783	GO:0016887	GO:0099503	GO:0031072	GO:0009507	GO:0005730	GO:0010197	GO:0005524	GO:0009536	GO:0034976	GO:0051085	GO:0030433	GO:0042026	GO:0034663	GO:0009506	GO:0016020	GO:0006457	GO:0051787	GO:0005737																							
VIT_15s0046g02750.t01	GO:0009506	GO:0043531																																																		
VIT_15s0046g02790.t01	GO:0016567	GO:0009409	GO:0005575	GO:0003674																																																
VIT_15s0046g02800.t01	GO:0009506	GO:0043531																																																		
VIT_15s0046g02810.t01	GO:0005634	GO:0043531	GO:0042742																																																	
VIT_15s0046g02820.t01	GO:0005634	GO:0043531	GO:0042742																																																	
VIT_15s0046g02830.t01	GO:0008150	GO:0003674	GO:0005634																																																	
VIT_15s0046g02840.t01	GO:0004712	GO:0006468	GO:0004672	GO:0005737	GO:0010119	GO:0005524	GO:0005829	GO:0004674	GO:0005634	GO:0005515																																										
VIT_15s0046g02850.t01	GO:0004712	GO:0006468	GO:0004672	GO:0005737	GO:0010119	GO:0005524	GO:0005829	GO:0004674	GO:0005634	GO:0005515																																										
VIT_15s0046g02860.t01	GO:0008835	GO:0009231	GO:0009507	GO:0009570	GO:0008270																																															
VIT_15s0046g02870.t01	GO:0042548	GO:0005886	GO:0005254	GO:0042651	GO:0005247																																															
VIT_15s0046g02880.t01	GO:0008150	GO:0005739	GO:0003674																																																	
VIT_15s0046g02890.t01	GO:0008150	GO:0005634	GO:0003674																																																	
VIT_15s0046g02900.t01	GO:0004674	GO:0009742	GO:0005634	GO:0006468	GO:0009506	GO:0005829	GO:0005515																																													
VIT_15s0046g02910.t01	GO:0009570	GO:0009941	GO:0009793	GO:0009658	GO:0005634	GO:0009507	GO:0003729	GO:0010027	GO:0006412	GO:0003735																																										
VIT_15s0046g02930.t01	GO:0003680	GO:0005634	GO:0003002	GO:0030154	GO:0009892																																															
VIT_15s0046g03020.t01	GO:0009451	GO:0043231	GO:0003723	GO:0005739	GO:0008270																																															
VIT_15s0046g03030.t01	GO:0090558	GO:0005739	GO:0031982																																																	
VIT_15s0046g03040.t01	GO:0015629	GO:0030042	GO:0005737	GO:0051015																																																
VIT_15s0046g03050.t01	GO:0098542	GO:0005802	GO:0009888	GO:1901701	GO:0009620	GO:0005576	GO:0009611	GO:0005768	GO:0009416	GO:0005794	GO:0003674	GO:0009892																																								
VIT_15s0046g03060.t01	GO:0048316	GO:0003674	GO:0009888	GO:0005797	GO:0009733	GO:0009507	GO:0005802	GO:0005768	GO:0010817	GO:0048367	GO:0005794																																									
VIT_15s0046g03070.t01	GO:0098542	GO:0005802	GO:0009888	GO:1901701	GO:0009620	GO:0005576	GO:0009611	GO:0005768	GO:0009416	GO:0005794	GO:0003674	GO:0009892																																								
VIT_15s0046g03080.t01	GO:0098542	GO:0005802	GO:0009888	GO:1901701	GO:0009620	GO:0005576	GO:0009611	GO:0005768	GO:0009416	GO:0005794	GO:0003674	GO:0009892																																								
VIT_15s0046g03090.t01	GO:0098542	GO:0005802	GO:0009888	GO:1901701	GO:0009620	GO:0005576	GO:0009611	GO:0005768	GO:0009416	GO:0005794	GO:0003674	GO:0009892																																								
VIT_15s0046g03100.t01	GO:0003674	GO:0090558	GO:0030154	GO:0048589	GO:0044255	GO:0071554	GO:0008610	GO:0048364	GO:0005576																																											
VIT_15s0046g03110.t01	GO:0005576	GO:0048878	GO:0005634																																																	
VIT_15s0046g03120.t01	GO:0098542	GO:0005802	GO:0009888	GO:1901701	GO:0009620	GO:0005576	GO:0009611	GO:0005768	GO:0009416	GO:0005794	GO:0003674	GO:0009892																																								
VIT_15s0046g03130.t01	GO:0098542	GO:0005802	GO:0009888	GO:1901701	GO:0009620	GO:0005576	GO:0009611	GO:0005768	GO:0009416	GO:0005794	GO:0003674	GO:0009892																																								
VIT_15s0046g03140.t01	GO:0098542	GO:0005802	GO:0009888	GO:1901701	GO:0009620	GO:0005576	GO:0009611	GO:0005768	GO:0009416	GO:0005794	GO:0003674	GO:0009892																																								
VIT_15s0046g03150.t01	GO:0003674	GO:0090558	GO:0030154	GO:0048589	GO:0044255	GO:0071554	GO:0008610	GO:0048364	GO:0005576																																											
VIT_15s0046g03160.t01	GO:0003726	GO:0006400	GO:0005634	GO:0008251	GO:0005737	GO:0005730	GO:0006382	GO:0042803	GO:0006396	GO:0003725																																										
VIT_15s0046g03180.t01	GO:0008150	GO:0003674	GO:0005829	GO:0005886																																																
VIT_15s0046g03190.t01	GO:0009909	GO:0005515	GO:0003700	GO:0005634																																																
VIT_15s0046g03200.t01	GO:0016032	GO:0033962	GO:0003729	GO:0019048	GO:0005829	GO:0003724	GO:0034063	GO:0010494	GO:0005515	GO:0000932	GO:0005737																																									
VIT_15s0046g03340.t01	GO:0009941	GO:0009507	GO:2001295	GO:0009570	GO:0003989	GO:0009536	GO:0009317	GO:0005783																																												
VIT_15s0046g03350.t01	GO:0006364	GO:0006378	GO:0005829	GO:0003729	GO:0005515	GO:0006397	GO:0005849	GO:0005634																																												
VIT_15s0046g03360.t01	GO:0032787	GO:0009892	GO:0005634	GO:0009642																																																
VIT_15s0046g03370.t01	GO:0005886	GO:0051015	GO:0005737	GO:0015629	GO:0051017																																															
VIT_15s0046g03380.t01	GO:0031969	GO:0015386	GO:0009941	GO:0010109	GO:1902600	GO:0015079	GO:0009706	GO:0009507	GO:0009658	GO:0016020	GO:0009536	GO:0006813	GO:0005829																																							
VIT_15s0046g03390.t01	GO:0031969	GO:0015386	GO:0009941	GO:0010109	GO:1902600	GO:0015079	GO:0009706	GO:0009507	GO:0009658	GO:0016020	GO:0009536	GO:0006813	GO:0005829																																							
VIT_15s0046g03400.t01	GO:0009507	GO:0035999	GO:0004477	GO:0005829	GO:0004488																																															
VIT_15s0046g03410.t01	GO:0004298	GO:0010228	GO:0051604	GO:0005737																																																
VIT_15s0046g03420.t01	GO:0010015	GO:0005634	GO:0003674	GO:0009888																																																
VIT_15s0046g03430.t01	GO:0008150	GO:0003674	GO:0005575																																																	
VIT_15s0046g03470.t01	GO:0071669	GO:0003674	GO:0005634	GO:0019748	GO:0042546	GO:0048589																																														
VIT_15s0046g03500.t01	GO:0008150	GO:0003674	GO:0005575																																																	
VIT_15s0046g03520.t01	GO:0009298	GO:0019853	GO:0004615	GO:0006487	GO:0005829	GO:0005515	GO:0005737	GO:0006013																																												
VIT_15s0046g03530.t01	GO:0008106	GO:0005829	GO:0005737	GO:0016616	GO:0047501	GO:0005886	GO:0006952	GO:0047504																																												
VIT_15s0046g03550.t01	GO:0008106	GO:0005829	GO:0005737	GO:0016616	GO:0047501	GO:0005886	GO:0006952	GO:0047504																																												
VIT_15s0046g03570.t01	GO:0008106	GO:0005829	GO:0005737	GO:0016616	GO:0047501	GO:0005886	GO:0006952	GO:0047504																																												
VIT_15s0046g03580.t01	GO:0008106	GO:0005829	GO:0005737	GO:0016616	GO:0047501	GO:0005886	GO:0006952	GO:0047504																																												
VIT_15s0046g03590.t01	GO:0008106	GO:0005829	GO:0005737	GO:0016616	GO:0047501	GO:0005886	GO:0006952	GO:0047504																																												
VIT_15s0046g03600.t01	GO:0008106	GO:0005829	GO:0005737	GO:0016616	GO:0047501	GO:0005886	GO:0006952	GO:0047504																																												
VIT_15s0046g03620.t01	GO:0048573	GO:0090213	GO:0005634	GO:0006357	GO:0040034	GO:0003712	GO:0016592																																													
VIT_15s0046g03650.t01	GO:0008106	GO:0005829	GO:0005737	GO:0016616	GO:0047501	GO:0005886	GO:0006952	GO:0047504																																												
VIT_15s0046g03660.t01	GO:0009506	GO:0043531																																																		
VIT_15s0046g03670.t01	GO:0006090	GO:0051287	GO:0005515	GO:0008270	GO:0005739	GO:0006108	GO:0005524	GO:0005829	GO:0004470	GO:0004471	GO:0050897	GO:0042803																																								
VIT_15s0046g03680.t01	GO:0031966	GO:0005747	GO:0009853	GO:0003674	GO:0045271																																															
VIT_15s0046g03700.t01	GO:0005575	GO:0008150	GO:0003674																																																	
VIT_15s0046g03710.t01	GO:0043531																																																			
VIT_15s0046g03730.t01	GO:0016036	GO:0008194	GO:0019375	GO:0016757	GO:0009707	GO:0035250	GO:0009247	GO:0009507	GO:0046481																																											
VIT_15s0046g03770.t01	GO:0031145	GO:0005515	GO:0061630	GO:0009793	GO:0007346	GO:0004842	GO:0008270	GO:0005680	GO:0097602	GO:0005634																																										
VIT_15s0046g03780.t01	GO:0009409	GO:0016021																																																		
VIT_16s0039g00010.t01	GO:0080051	GO:0005886	GO:0005515	GO:0042626	GO:0009611	GO:0010588	GO:0015562	GO:0009651	GO:0055085	GO:0010345	GO:0042335	GO:0042803	GO:0010222	GO:0015245	GO:0009897	GO:0009737	GO:0140359	GO:0005634	GO:0015908																																	
VIT_16s0039g00080.t01	GO:0000325	GO:0009755	GO:0035091	GO:0008289	GO:0005783	GO:1901701	GO:0007165	GO:0033993																																												
VIT_16s0039g00150.t01	GO:0000325	GO:0009755	GO:0035091	GO:0008289	GO:0005783	GO:1901701	GO:0007165	GO:0033993																																												
VIT_16s0039g00200.t01	GO:0006122	GO:0005886	GO:0005750	GO:0005739																																																
VIT_16s0039g00210.t01	GO:0009793	GO:0005739	GO:0008270																																																	
VIT_16s0039g00220.t01	GO:0055085	GO:0005737	GO:0015250	GO:0006833																																																
VIT_16s0039g00230.t01	GO:0033993	GO:0045177	GO:0006468	GO:0016324	GO:0004674	GO:2000241	GO:0022603	GO:0005515	GO:0048638	GO:0016301	GO:0030154																																									
VIT_16s0039g00240.t01	GO:0005515	GO:0005634	GO:0071011	GO:0005688	GO:0016070	GO:0003723	GO:0000398	GO:0046540																																												
VIT_16s0039g00250.t01	GO:0008150	GO:0005634	GO:0003674																																																	
VIT_16s0039g00260.t01	GO:0016829	GO:0030570	GO:0045490	GO:0005576																																																
VIT_16s0039g00280.t01	GO:0005634	GO:0008150	GO:0009507	GO:0003674																																																
VIT_16s0039g00290.t01	GO:0005506	GO:0010268	GO:0016125	GO:0005739	GO:0016132	GO:0016491	GO:0020037	GO:0016705	GO:0007275	GO:0004497																																										
VIT_16s0039g00300.t01	GO:0003674	GO:0010287	GO:0009507	GO:0008150																																																
VIT_16s0039g00310.t01	GO:0005737	GO:0003674	GO:0008150																																																	
VIT_16s0039g00320.t01	GO:0051903	GO:0005737	GO:0046294	GO:0009507	GO:0008270	GO:0004024	GO:0005829																																													
VIT_16s0039g00340.t01	GO:0003674	GO:0098542	GO:0009863	GO:0005634																																																
VIT_16s0039g00350.t01	GO:0003674	GO:0005575	GO:0008150																																																	
VIT_16s0039g00370.t01	GO:0003674	GO:0005829	GO:0008150	GO:0005634	GO:0005684	GO:0071014																																														
VIT_16s0039g00390.t01	GO:0005634	GO:0009738	GO:0044281	GO:0019748	GO:0009414	GO:0003674	GO:0009416	GO:0005739																																												
VIT_16s0039g00430.t01	GO:0070182	GO:0030174	GO:0005634	GO:0005515	GO:0000076	GO:0009507	GO:0006260	GO:0071163	GO:0019901	GO:0048229	GO:0003677	GO:0004693	GO:0009658	GO:0000278	GO:0051276																																					
VIT_16s0039g00480.t01	GO:0005515	GO:0030174	GO:0070182	GO:0004693	GO:0048229	GO:0071163	GO:0000076	GO:0000278	GO:0051276	GO:0006260	GO:0005634	GO:0009658	GO:0003677																																							
VIT_16s0039g00490.t01	GO:0005634	GO:0003674	GO:0044085																																																	
VIT_16s0039g00520.t01	GO:0009507	GO:0043139	GO:0015994	GO:0031324	GO:0003729	GO:0044283	GO:0006721	GO:0006082	GO:0009570	GO:0009941	GO:0009642	GO:0042440	GO:0006970	GO:0009414	GO:0009637	GO:0009639																																				
VIT_16s0039g00530.t01	GO:0005515	GO:0005739	GO:0009753	GO:0046394	GO:0009536	GO:0009507	GO:0010035	GO:0043933																																												
VIT_16s0039g00550.t01	GO:0009507	GO:0005739	GO:0046933	GO:0042776	GO:0015986	GO:0000274	GO:0000275	GO:0009536	GO:0045261	GO:0005753	GO:0008270	GO:0050897																																								
VIT_16s0039g00570.t01	GO:0016747	GO:0008150	GO:0005737																																																	
VIT_16s0039g00610.t01	GO:0004712	GO:0004713	GO:0040007	GO:0046777	GO:0018107	GO:0005634	GO:0018105	GO:0006468	GO:0009506	GO:0009789	GO:0005737	GO:0004672	GO:0004674	GO:0005515	GO:0005576																																					
VIT_16s0039g00660.t01	GO:0006355	GO:0006352	GO:0016987	GO:0009507	GO:0071482	GO:2001141	GO:0071461	GO:0080005	GO:0005515																																											
VIT_16s0039g00690.t01	GO:0071008	GO:0031981	GO:0000390	GO:0000398	GO:0005634	GO:0005515	GO:1990446	GO:0042752																																												
VIT_16s0039g00700.t01	GO:0000023	GO:0009706	GO:0005983	GO:0005363	GO:0009624	GO:0009941	GO:0007275	GO:0005975	GO:0009507	GO:0009629	GO:0007154	GO:0009536																																								
VIT_16s0039g00720.t01	GO:0009414	GO:0009507	GO:0007165																																																	
VIT_16s0039g00730.t01	GO:0043625	GO:0006261	GO:0000731	GO:0003887	GO:0005634																																															
VIT_16s0039g00740.t01	GO:0046975	GO:0005634	GO:0016279	GO:0009506	GO:0006355	GO:0005783	GO:0000785																																													
VIT_16s0039g00760.t01	GO:0019748	GO:0016020	GO:0044281	GO:0009738	GO:0010035	GO:0005783	GO:0009651	GO:0044248	GO:0006979	GO:0009416	GO:0016709	GO:0020037	GO:0005506																																							
VIT_16s0039g00800.t01	GO:0019748	GO:0016020	GO:0044281	GO:0009738	GO:0010035	GO:0005783	GO:0009651	GO:0044248	GO:0006979	GO:0009416	GO:0016709	GO:0020037	GO:0005506																																							
VIT_16s0039g00820.t01	GO:0019748	GO:0016020	GO:0044281	GO:0009738	GO:0010035	GO:0005783	GO:0009651	GO:0044248	GO:0006979	GO:0009416	GO:0016709	GO:0020037	GO:0005506																																							
VIT_16s0039g00840.t01	GO:0098542	GO:0020037	GO:0005506	GO:0005739	GO:0016020	GO:0016709																																														
VIT_16s0039g00850.t01	GO:0005634	GO:0031325	GO:0003674	GO:0016567	GO:0009416																																															
VIT_16s0039g00860.t01	GO:0019748	GO:0016020	GO:0044281	GO:0009738	GO:0010035	GO:0005783	GO:0009651	GO:0044248	GO:0006979	GO:0009416	GO:0016709	GO:0020037	GO:0005506																																							
VIT_16s0039g00870.t01	GO:0098542	GO:0020037	GO:0005506	GO:0005739	GO:0016020	GO:0016709																																														
VIT_16s0039g00880.t01	GO:0098542	GO:0020037	GO:0005506	GO:0005739	GO:0016020	GO:0016709																																														
VIT_16s0039g00900.t01	GO:0019748	GO:0016020	GO:0044281	GO:0009738	GO:0010035	GO:0005783	GO:0009651	GO:0044248	GO:0006979	GO:0009416	GO:0016709	GO:0020037	GO:0005506																																							
VIT_16s0039g00910.t01	GO:0019748	GO:0016020	GO:0044281	GO:0009738	GO:0010035	GO:0005783	GO:0009651	GO:0044248	GO:0006979	GO:0009416	GO:0016709	GO:0020037	GO:0005506																																							
VIT_16s0039g00920.t01	GO:0019748	GO:0016020	GO:0044281	GO:0009738	GO:0010035	GO:0005783	GO:0009651	GO:0044248	GO:0006979	GO:0009416	GO:0016709	GO:0020037	GO:0005506																																							
VIT_16s0039g00930.t01	GO:0019748	GO:0016020	GO:0044281	GO:0009738	GO:0010035	GO:0005783	GO:0009651	GO:0044248	GO:0006979	GO:0009416	GO:0016709	GO:0020037	GO:0005506																																							
